experiment,method,seed,trace,trace_key,mean_reward
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_720_0,test_fcc_trace_10652_http---www.amazon.com_720_0,2.7734042553191487
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_780_0,test_fcc_trace_10652_http---www.amazon.com_780_0,2.737234042553191
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_840_0,test_fcc_trace_10652_http---www.amazon.com_840_0,2.9042553191489358
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_900_0,test_fcc_trace_10652_http---www.amazon.com_900_0,2.7393617021276597
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_0_0,test_fcc_trace_1171_http---www.yahoo.com_0_0,0.6542553191489361
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1020_0,test_fcc_trace_1171_http---www.yahoo.com_1020_0,0.6159574468085106
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1080_0,test_fcc_trace_1171_http---www.yahoo.com_1080_0,0.7117021276595744
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1140_0,test_fcc_trace_1171_http---www.yahoo.com_1140_0,0.6276595744680851
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1200_0,test_fcc_trace_1171_http---www.yahoo.com_1200_0,0.6829787234042553
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_120_0,test_fcc_trace_1171_http---www.yahoo.com_120_0,0.7377983152245184
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1320_0,test_fcc_trace_1171_http---www.yahoo.com_1320_0,0.6446808510638297
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1440_0,test_fcc_trace_1171_http---www.yahoo.com_1440_0,0.6446808510638298
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_180_0,test_fcc_trace_1171_http---www.yahoo.com_180_0,0.6914893617021275
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_420_0,test_fcc_trace_1171_http---www.yahoo.com_420_0,0.6446808510638298
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_600_0,test_fcc_trace_1171_http---www.yahoo.com_600_0,0.6734042553191489
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_60_0,test_fcc_trace_1171_http---www.yahoo.com_60_0,0.625531914893617
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_660_0,test_fcc_trace_1171_http---www.yahoo.com_660_0,0.6542553191489361
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_840_0,test_fcc_trace_1171_http---www.yahoo.com_840_0,0.6499999999999999
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_0_0,test_fcc_trace_14731_http---www.facebook.com_0_0,0.3287234042553192
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1020_0,test_fcc_trace_14731_http---www.facebook.com_1020_0,0.35744680851063837
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1080_0,test_fcc_trace_14731_http---www.facebook.com_1080_0,0.39574468085106385
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1140_0,test_fcc_trace_14731_http---www.facebook.com_1140_0,0.32872340425531926
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1320_0,test_fcc_trace_14731_http---www.facebook.com_1320_0,0.39574468085106385
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1380_0,test_fcc_trace_14731_http---www.facebook.com_1380_0,0.3765957446808511
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_180_0,test_fcc_trace_14731_http---www.facebook.com_180_0,0.3191489361702128
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_240_0,test_fcc_trace_14731_http---www.facebook.com_240_0,0.4148936170212766
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_300_0,test_fcc_trace_14731_http---www.facebook.com_300_0,0.4053191489361703
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_360_0,test_fcc_trace_14731_http---www.facebook.com_360_0,0.4053191489361702
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_420_0,test_fcc_trace_14731_http---www.facebook.com_420_0,0.34787234042553195
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_480_0,test_fcc_trace_14731_http---www.facebook.com_480_0,0.3765957446808511
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_600_0,test_fcc_trace_14731_http---www.facebook.com_600_0,0.3574468085106383
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_660_0,test_fcc_trace_14731_http---www.facebook.com_660_0,0.3670212765957447
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_720_0,test_fcc_trace_14731_http---www.facebook.com_720_0,0.35744680851063837
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_840_0,test_fcc_trace_14731_http---www.facebook.com_840_0,0.3861702127659576
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_900_0,test_fcc_trace_14731_http---www.facebook.com_900_0,0.3574468085106383
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_960_0,test_fcc_trace_14731_http---www.facebook.com_960_0,0.31914893617021284
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_0_0,test_fcc_trace_215364_http---www.ebay.com_0_0,0.797872340425532
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1020_0,test_fcc_trace_215364_http---www.ebay.com_1020_0,0.7553191489361702
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1140_0,test_fcc_trace_215364_http---www.ebay.com_1140_0,0.6925531914893617
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1200_0,test_fcc_trace_215364_http---www.ebay.com_1200_0,0.7010638297872341
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1260_0,test_fcc_trace_215364_http---www.ebay.com_1260_0,0.7978723404255322
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1320_0,test_fcc_trace_215364_http---www.ebay.com_1320_0,0.6925531914893615
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1380_0,test_fcc_trace_215364_http---www.ebay.com_1380_0,0.39795200697119376
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1440_0,test_fcc_trace_215364_http---www.ebay.com_1440_0,0.7425531914893618
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1500_0,test_fcc_trace_215364_http---www.ebay.com_1500_0,0.7776595744680852
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_180_0,test_fcc_trace_215364_http---www.ebay.com_180_0,0.8500000000000002
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_300_0,test_fcc_trace_215364_http---www.ebay.com_300_0,0.6734042553191489
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_360_0,test_fcc_trace_215364_http---www.ebay.com_360_0,0.6872340425531914
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_420_0,test_fcc_trace_215364_http---www.ebay.com_420_0,0.7223404255319149
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_480_0,test_fcc_trace_215364_http---www.ebay.com_480_0,0.7404255319148934
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_540_0,test_fcc_trace_215364_http---www.ebay.com_540_0,0.6351063829787233
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_600_0,test_fcc_trace_215364_http---www.ebay.com_600_0,0.7436170212765958
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_60_0,test_fcc_trace_215364_http---www.ebay.com_60_0,0.8861702127659575
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_660_0,test_fcc_trace_215364_http---www.ebay.com_660_0,0.8648936170212768
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_780_0,test_fcc_trace_215364_http---www.ebay.com_780_0,0.8457446808510642
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_840_0,test_fcc_trace_215364_http---www.ebay.com_840_0,0.6638297872340424
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_900_0,test_fcc_trace_215364_http---www.ebay.com_900_0,0.6872340425531914
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_0_0,test_fcc_trace_216810_http---www.facebook.com_0_0,1.5478723404255317
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_1140_0,test_fcc_trace_216810_http---www.facebook.com_1140_0,0.9000000000000002
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_120_0,test_fcc_trace_216810_http---www.facebook.com_120_0,1.2574468085106385
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_1320_0,test_fcc_trace_216810_http---www.facebook.com_1320_0,1.7287234042553186
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_1440_0,test_fcc_trace_216810_http---www.facebook.com_1440_0,1.8340425531914886
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_180_0,test_fcc_trace_216810_http---www.facebook.com_180_0,1.6276595744680842
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_240_0,test_fcc_trace_216810_http---www.facebook.com_240_0,1.39468085106383
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_300_0,test_fcc_trace_216810_http---www.facebook.com_300_0,1.2287234042553188
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_360_0,test_fcc_trace_216810_http---www.facebook.com_360_0,1.2765957446808511
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_420_0,test_fcc_trace_216810_http---www.facebook.com_420_0,1.450393681249682
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_480_0,test_fcc_trace_216810_http---www.facebook.com_480_0,1.2159574468085108
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_540_0,test_fcc_trace_216810_http---www.facebook.com_540_0,1.3872340425531915
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_600_0,test_fcc_trace_216810_http---www.facebook.com_600_0,1.2595744680851066
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_60_0,test_fcc_trace_216810_http---www.facebook.com_60_0,1.448936170212766
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_660_0,test_fcc_trace_216810_http---www.facebook.com_660_0,1.301711627968435
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_720_0,test_fcc_trace_216810_http---www.facebook.com_720_0,0.7562339492293528
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_780_0,test_fcc_trace_216810_http---www.facebook.com_780_0,1.6510638297872333
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_840_0,test_fcc_trace_216810_http---www.facebook.com_840_0,1.2829787234042553
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_900_0,test_fcc_trace_216810_http---www.facebook.com_900_0,1.3436170212765959
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_216810_http---www.facebook.com_960_0,test_fcc_trace_216810_http---www.facebook.com_960_0,1.696808510638298
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_0_0,test_fcc_trace_27175_http---www.amazon.com_0_0,-1.4795775456948697
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1020_0,test_fcc_trace_27175_http---www.amazon.com_1020_0,2.680851063829787
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1140_0,test_fcc_trace_27175_http---www.amazon.com_1140_0,0.5489361702127661
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1200_0,test_fcc_trace_27175_http---www.amazon.com_1200_0,0.5066363004068868
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_120_0,test_fcc_trace_27175_http---www.amazon.com_120_0,2.8148936170212764
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1320_0,test_fcc_trace_27175_http---www.amazon.com_1320_0,0.5776595744680852
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1380_0,test_fcc_trace_27175_http---www.amazon.com_1380_0,0.5202127659574468
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_1500_0,test_fcc_trace_27175_http---www.amazon.com_1500_0,0.2977080548857393
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_180_0,test_fcc_trace_27175_http---www.amazon.com_180_0,-1.4674364856115396
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_240_0,test_fcc_trace_27175_http---www.amazon.com_240_0,1.4744680851063827
fcc-valid_video1,genet,100004,result_sim_abr_fcc-valid_test_fcc_trace_27175_http---www.amazon.com_300_0,test_fcc_trace_27175_http---www.amazon.com_300_0,0.6159574468085105
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_0_0,test_fcc_trace_10652_http---www.amazon.com_0_0,0.24157793214190063
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1020_0,test_fcc_trace_10652_http---www.amazon.com_1020_0,2.561702127659574
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1080_0,test_fcc_trace_10652_http---www.amazon.com_1080_0,2.554255319148936
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1200_0,test_fcc_trace_10652_http---www.amazon.com_1200_0,0.5904255319148937
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_120_0,test_fcc_trace_10652_http---www.amazon.com_120_0,-3.7604482724280195
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1260_0,test_fcc_trace_10652_http---www.amazon.com_1260_0,0.42446808510638295
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1320_0,test_fcc_trace_10652_http---www.amazon.com_1320_0,0.42446808510638306
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_1380_0,test_fcc_trace_10652_http---www.amazon.com_1380_0,0.4148936170212767
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_240_0,test_fcc_trace_10652_http---www.amazon.com_240_0,-4.418313087222059
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_300_0,test_fcc_trace_10652_http---www.amazon.com_300_0,-2.460692795819335
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_360_0,test_fcc_trace_10652_http---www.amazon.com_360_0,0.3765957446808511
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_540_0,test_fcc_trace_10652_http---www.amazon.com_540_0,-1.4698328783383998
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_720_0,test_fcc_trace_10652_http---www.amazon.com_720_0,2.77127659574468
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_780_0,test_fcc_trace_10652_http---www.amazon.com_780_0,2.586170212765957
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_840_0,test_fcc_trace_10652_http---www.amazon.com_840_0,2.867021276595745
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_10652_http---www.amazon.com_900_0,test_fcc_trace_10652_http---www.amazon.com_900_0,2.790425531914893
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_0_0,test_fcc_trace_1171_http---www.yahoo.com_0_0,0.6829787234042554
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1020_0,test_fcc_trace_1171_http---www.yahoo.com_1020_0,0.6351063829787235
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1080_0,test_fcc_trace_1171_http---www.yahoo.com_1080_0,0.7404255319148936
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1140_0,test_fcc_trace_1171_http---www.yahoo.com_1140_0,0.7521276595744681
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1200_0,test_fcc_trace_1171_http---www.yahoo.com_1200_0,0.7308510638297872
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_120_0,test_fcc_trace_1171_http---www.yahoo.com_120_0,0.7021276595744681
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1320_0,test_fcc_trace_1171_http---www.yahoo.com_1320_0,0.7436170212765959
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_1440_0,test_fcc_trace_1171_http---www.yahoo.com_1440_0,0.6925531914893617
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_180_0,test_fcc_trace_1171_http---www.yahoo.com_180_0,0.625531914893617
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_420_0,test_fcc_trace_1171_http---www.yahoo.com_420_0,0.6393617021276596
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_600_0,test_fcc_trace_1171_http---www.yahoo.com_600_0,0.6308510638297873
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_60_0,test_fcc_trace_1171_http---www.yahoo.com_60_0,0.625531914893617
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_660_0,test_fcc_trace_1171_http---www.yahoo.com_660_0,0.6734042553191488
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_1171_http---www.yahoo.com_840_0,test_fcc_trace_1171_http---www.yahoo.com_840_0,0.6638297872340425
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_0_0,test_fcc_trace_14731_http---www.facebook.com_0_0,0.2904255319148937
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1020_0,test_fcc_trace_14731_http---www.facebook.com_1020_0,0.3861702127659574
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1080_0,test_fcc_trace_14731_http---www.facebook.com_1080_0,0.347872340425532
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1140_0,test_fcc_trace_14731_http---www.facebook.com_1140_0,0.36702127659574474
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1320_0,test_fcc_trace_14731_http---www.facebook.com_1320_0,0.33829787234042563
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_1380_0,test_fcc_trace_14731_http---www.facebook.com_1380_0,0.3670212765957447
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_180_0,test_fcc_trace_14731_http---www.facebook.com_180_0,0.3095744680851064
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_240_0,test_fcc_trace_14731_http---www.facebook.com_240_0,0.3574468085106383
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_300_0,test_fcc_trace_14731_http---www.facebook.com_300_0,-0.33670153512034734
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_360_0,test_fcc_trace_14731_http---www.facebook.com_360_0,0.3670212765957447
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_420_0,test_fcc_trace_14731_http---www.facebook.com_420_0,0.36702127659574474
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_480_0,test_fcc_trace_14731_http---www.facebook.com_480_0,0.4148936170212767
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_600_0,test_fcc_trace_14731_http---www.facebook.com_600_0,0.3765957446808512
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_660_0,test_fcc_trace_14731_http---www.facebook.com_660_0,0.37659574468085105
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_720_0,test_fcc_trace_14731_http---www.facebook.com_720_0,0.34787234042553195
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_840_0,test_fcc_trace_14731_http---www.facebook.com_840_0,0.39574468085106385
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_900_0,test_fcc_trace_14731_http---www.facebook.com_900_0,0.3861702127659575
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_14731_http---www.facebook.com_960_0,test_fcc_trace_14731_http---www.facebook.com_960_0,0.3670212765957447
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_0_0,test_fcc_trace_215364_http---www.ebay.com_0_0,0.771276595744681
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1020_0,test_fcc_trace_215364_http---www.ebay.com_1020_0,0.8361702127659578
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1140_0,test_fcc_trace_215364_http---www.ebay.com_1140_0,0.75
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1200_0,test_fcc_trace_215364_http---www.ebay.com_1200_0,0.702127659574468
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1260_0,test_fcc_trace_215364_http---www.ebay.com_1260_0,0.802127659574468
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1320_0,test_fcc_trace_215364_http---www.ebay.com_1320_0,0.7021276595744681
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1380_0,test_fcc_trace_215364_http---www.ebay.com_1380_0,0.6340425531914895
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1440_0,test_fcc_trace_215364_http---www.ebay.com_1440_0,0.671276595744681
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_1500_0,test_fcc_trace_215364_http---www.ebay.com_1500_0,0.7308510638297873
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_180_0,test_fcc_trace_215364_http---www.ebay.com_180_0,0.7308510638297873
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_300_0,test_fcc_trace_215364_http---www.ebay.com_300_0,0.6829787234042553
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_360_0,test_fcc_trace_215364_http---www.ebay.com_360_0,0.7117021276595745
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_420_0,test_fcc_trace_215364_http---www.ebay.com_420_0,0.7744680851063831
fcc-valid_video1,genet,100005,result_sim_abr_fcc-valid_test_fcc_trace_215364_http---www.ebay.com_480_0,test_fcc_trace_215364_http---www.ebay.com_480_0,0.75
