trace,bba,context,genet,hmix,lightweight,mpc,semantic,udr,reward_gain
result_sim_abr_fcc-test_056_test_fcc_trace_27175_http---www.amazon.com_600_0,0.7491241568352479,0.5768469590987533,0.5536170212765957,0.6894370611228361,0.6296498270802828,0.710330603063106,0.5805008909100701,0.4904255319148937,0.0760328058036871
result_sim_abr_fcc-test_003_trace_215252_http---www.msn.com_640,1.1787234042553194,1.1336170212765961,1.2297872340425533,1.2921276595744682,1.316808510638298,1.4074468085106384,1.1468085106382981,1.1395721079827215,0.08702127659574477
result_sim_abr_fcc-test_097_test_fcc_trace_805712_http---www.facebook.com_1200_0,0.919148936170213,1.0574468085106385,1.0876595744680853,1.1431914893617023,1.1851063829787236,1.2279145737757224,1.1174468085106386,1.102127659574468,0.09744680851063836
result_sim_abr_fcc-test_024_test_fcc_trace_216810_http---www.facebook.com_1140_0,0.8203933319409603,1.2583969198605645,0.9763828304358725,0.6539124569988684,1.0869475955426489,0.19368033543218274,0.9561977713575958,0.33692553175520823,0.11056476510677637
result_sim_abr_fcc-test_048_trace_806172_http---www.amazon.com_1280,0.65,0.8924122237393076,0.7949079213827593,1.0295744680851064,0.9497872340425534,0.999315910869211,0.8504236315255426,0.8149315191854287,0.15487931265979404
result_sim_abr_fcc-test_072_test_fcc_trace_216810_http---www.facebook.com_1440_0,1.0516458318632391,1.4217021276595745,1.3848557047663745,1.5978723404255313,1.5627659574468082,1.032922395034069,1.5241828542988674,0.07935419218172254,0.1779102526804337
result_sim_abr_fcc-test_083_test_fcc_trace_216810_http---www.facebook.com_300_0,1.2297872340425533,1.5248936170212761,1.5287694617267682,1.6169184125552136,1.8014893617021268,1.0474305789310832,1.5319148936170208,1.0558045366810709,0.2727198999753586
result_sim_abr_fcc-test_038_trace_216826_http---www.amazon.com_640,1.2372340425531914,0.782940243022175,0.5067479167315513,0.7907027724417885,0.8460459510485399,0.9416343216675535,0.6918392257465674,0.1761375218875496,0.3392980343169886
result_sim_abr_fcc-test_068_trace_901648_http---www.amazon.com_640,0.9478723404255323,1.270116686190841,0.5801603717561786,0.6531059930716202,0.9197170028950422,0.07948290933315652,0.7365638961931756,0.0031446613668394295,0.3395566311388636
result_sim_abr_fcc-test_047_trace_8299_http---www.amazon.com_0,1.7872340425531914,2.0151368406606958,0.9018658694204313,1.163037815724723,1.4398902406485345,0.06285264176757573,1.3087776610909807,0.42304027314079135,0.5380243712281032
result_sim_abr_fcc-test_050_trace_207336_http---www.amazon.com_1280,0.8531914893617019,1.0585106382978726,0.42458038000695664,1.1161702127659576,1.0229665223888742,0.518885554975826,0.8805879004688746,0.859892191103989,0.5983861423819176
result_sim_abr_fcc-test_036_trace_216826_http---www.amazon.com_960,1.0978723404255317,0.4749161460201329,0.21325124347222485,0.3598915832390886,0.9860034514397983,-0.5251185126369708,-0.1569392188403977,0.026891419371344937,0.7727522079675735
result_sim_abr_fcc-test_074_test_fcc_trace_27175_http---www.amazon.com_1140_0,1.585106382978723,0.1323860835022757,-0.0011840889092422924,0.7326141252076489,0.852203927666166,0.16541833568346814,1.7446384870624467,-0.08150902812044927,0.8533880165754083
result_sim_abr_fcc-test_008_test_fcc_trace_27175_http---www.amazon.com_480_0,0.8095902717208007,0.9782978723404255,0.06995946959441449,1.0055174420002349,0.9931914893617023,0.08922069146899285,1.0304255319148938,-0.0812009533532451,0.9232320197672879
result_sim_abr_fcc-test_013_trace_8299_http---www.amazon.com_1280,0.2712424727707632,1.0906382978723406,-0.21160682257428393,0.8659018219815169,1.1246714241552278,0.5821908502046157,1.1335521157637758,0.4906723058344964,1.3362782467295118
result_sim_abr_fcc-test_053_trace_8299_http---www.amazon.com_960,1.0627659574468082,-0.21986104561032344,-0.9643144076977063,0.6230043943714676,0.48162180367613133,-0.6377066615692789,-0.3084404382014,0.4693173430734968,1.4459362113738377
result_sim_abr_fcc-test_020_trace_28838_http---www.amazon.com_1280,1.0397532193104466,-1.1930417240317033,-1.2676368445561808,0.3833588660994672,0.5600851241809979,1.0427377971463232,-0.49258062726536894,0.6939295578040098,1.8277219687371786
