trace,trace_key,genet_reward,final_reward,reward_gain,genet_bitrate,final_bitrate,genet_rebuf,final_rebuf,genet_smooth,final_smooth
result_sim_abr_fcc-test_017_trace_7451_http---www.yahoo.com_320,017_trace_7451_http---www.yahoo.com_320,0.6925531914893617,0.7265957446808511,0.03404255319148941,731.25,791.6666666666666,0.025472229175130857,0.025472229175130857,0.046875,0.07395833333333333
result_sim_abr_fcc-test_037_test_fcc_trace_215364_http---www.ebay.com_840_0,037_test_fcc_trace_215364_http---www.ebay.com_840_0,0.596808510638298,0.6351063829787233,0.038297872340425365,646.875,693.75,0.023493730319388215,0.023493730319388215,0.05625,0.065625
result_sim_abr_fcc-test_094_test_fcc_trace_14731_http---www.facebook.com_1020_0,094_test_fcc_trace_14731_http---www.facebook.com_1020_0,0.30000000000000004,0.3382978723404256,0.03829787234042553,337.5,346.875,0.05804913707031808,0.05804913707031808,0.0375,0.009375
result_sim_abr_fcc-test_058_trace_797700_http---www.yahoo.com_960,058_trace_797700_http---www.yahoo.com_960,0.3574468085106383,0.39574468085106396,0.03829787234042564,412.5,431.25,0.03788147913794792,0.03788147913794792,0.05625,0.0375
result_sim_abr_fcc-test_046_trace_7190_http---www.yahoo.com_1280,046_trace_7190_http---www.yahoo.com_1280,0.6925531914893615,0.7308510638297873,0.03829787234042581,712.5,768.75,0.03251286347600492,0.03251286347600492,0.028125,0.046875
result_sim_abr_fcc-test_071_trace_7256_http---www.facebook.com_960,071_trace_7256_http---www.facebook.com_960,0.33829787234042563,0.3861702127659574,0.04787234042553179,365.625,412.5,0.045508647223949185,0.045508647223949185,0.028125,0.028125
result_sim_abr_fcc-test_057_test_fcc_trace_14731_http---www.facebook.com_1320_0,057_test_fcc_trace_14731_http---www.facebook.com_1320_0,0.19070040349099754,0.23857274391652944,0.0478723404255319,318.75,375.0,0.08605019493177375,0.08605019493177375,0.01875,0.028125
result_sim_abr_fcc-test_099_trace_925800_http---www.ebay.com_320,099_trace_925800_http---www.ebay.com_320,0.4819148936170212,0.5297872340425532,0.04787234042553201,506.25,590.625,0.03280496114210287,0.03280496114210287,0.028125,0.065625
result_sim_abr_fcc-test_009_test_fcc_trace_27175_http---www.amazon.com_420_0,009_test_fcc_trace_27175_http---www.amazon.com_420_0,0.4340425531914893,0.48191489361702133,0.04787234042553201,459.375,525.0,0.03891053756185336,0.03891053756185336,0.028125,0.046875
result_sim_abr_fcc-test_055_trace_806172_http---www.amazon.com_960,055_trace_806172_http---www.amazon.com_960,1.3085106382978724,1.3617021276595744,0.05319148936170204,1361.4583333333333,1455.2083333333333,0.01313712646744851,0.01313712646744851,0.07395833333333333,0.11562499999999999
result_sim_abr_fcc-test_005_trace_13562_http---www.facebook.com_320,005_trace_13562_http---www.facebook.com_320,0.30957446808510647,0.36702127659574474,0.05744680851063827,337.5,412.5,0.05570840896310841,0.05570840896310841,0.028125,0.046875
result_sim_abr_fcc-test_078_trace_8747_http---www.amazon.com_960,078_trace_8747_http---www.amazon.com_960,0.47127659574468095,0.5478723404255319,0.07659574468085095,592.7083333333334,644.7916666666666,0.03615907996794423,0.03615907996794423,0.125,0.10208333333333335
result_sim_abr_fcc-test_016_trace_11332_http---www.facebook.com_640,016_trace_11332_http---www.facebook.com_640,0.3000000000000001,0.3765957446808511,0.07659574468085101,318.75,403.125,0.04753026191176341,0.04753026191176341,0.01875,0.028125
result_sim_abr_fcc-test_090_trace_663494_http---www.facebook.com_640,090_trace_663494_http---www.facebook.com_640,1.1393617021276592,1.2244680851063832,0.08510638297872397,1228.125,1311.4583333333333,0.014305735529989766,0.014305735529989766,0.10625,0.10625
result_sim_abr_fcc-test_044_trace_8747_http---www.amazon.com_320,044_trace_8747_http---www.amazon.com_320,1.45531914893617,1.5531914893617016,0.0978723404255315,1611.4583333333333,1648.9583333333333,0.01164065665009513,0.01164065665009513,0.18020833333333333,0.121875
result_sim_abr_fcc-test_040_trace_799448_http---www.facebook.com_1280,040_trace_799448_http---www.facebook.com_1280,0.6914893617021277,0.796808510638298,0.10531914893617034,715.625,859.375,0.02612315039138259,0.02612315039138259,0.03229166666666667,0.07291666666666667
result_sim_abr_fcc-test_004_trace_901648_http---www.amazon.com_960,004_trace_901648_http---www.amazon.com_960,1.5180851063829786,1.642553191489361,0.12446808510638241,1606.25,1838.5416666666667,0.012708013742588625,0.012708013742588625,0.11354166666666667,0.22395833333333334
result_sim_abr_fcc-test_026_trace_665192_http---www.facebook.com_640,026_trace_665192_http---www.facebook.com_640,1.3489361702127662,1.4734042553191486,0.12446808510638241,1512.5,1647.9166666666667,0.013302449392619466,0.013302449392619466,0.18541666666666667,0.19895833333333335
result_sim_abr_fcc-test_015_test_fcc_trace_805712_http---www.facebook.com_720_0,015_test_fcc_trace_805712_http---www.facebook.com_720_0,0.9702127659574473,1.1095744680851067,0.13936170212765941,1002.0833333333334,1220.8333333333333,0.0357451710083289,0.0357451710083289,0.04583333333333334,0.12812500000000002
result_sim_abr_fcc-test_069_trace_939618_http---www.amazon.com_960,069_trace_939618_http---www.amazon.com_960,0.8255319148936171,0.9755319148936172,0.15000000000000013,846.875,1020.8333333333334,0.03129598472319418,0.03129598472319418,0.03229166666666667,0.059375000000000004
result_sim_abr_fcc-test_093_test_fcc_trace_27175_http---www.amazon.com_720_0,093_test_fcc_trace_27175_http---www.amazon.com_720_0,1.5829787234042552,1.7553191489361692,0.1723404255319141,1665.625,1819.7916666666667,0.038538491036334006,0.038538491036334006,0.109375,0.09479166666666668
